resume_text,job_description,label
"Linux, AWS, JavaScript, Data Analysis, React, Node.js","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Deep Learning, Azure, JavaScript, AWS, Linux, Git","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, CSS, Git, Python, JavaScript, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Java, AWS, React, Git, Kubernetes, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, JavaScript, Azure, CSS, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Azure, HTML, Data Analysis, Git, C++, Python, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Node.js, CSS, Git, Azure, C++, Machine Learning, Linux","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"AWS, Git, C++, Kubernetes, Python, Machine Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Git, C++, Node.js, Machine Learning, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Machine Learning, Docker, Deep Learning, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Data Analysis, Linux, Kubernetes, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Python, React, Docker, Machine Learning, Node.js, Deep Learning","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"SQL, React, HTML, Machine Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, Kubernetes, C++, Linux, React, Deep Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Java, HTML, CSS, SQL, Azure, Python","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"CSS, Azure, Deep Learning, Java, HTML, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Java, Azure, Linux, Git, Deep Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, SQL, Git, Docker, Python","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Node.js, Linux, C++, Kubernetes, Azure, AWS, Git","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Git, Kubernetes, AWS, CSS, Data Analysis, Machine Learning, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Machine Learning, Deep Learning, Data Analysis, Kubernetes, JavaScript, Linux, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Deep Learning, Git, Docker, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"React, JavaScript, Java, SQL","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, Machine Learning, React, C++","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"SQL, Git, AWS, Data Analysis, C++, Deep Learning, Docker","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"JavaScript, AWS, C++, React, Machine Learning, Java","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Azure, Git, SQL, HTML","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, CSS, Azure, AWS, Docker, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Deep Learning, Git, Python, Data Analysis, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"C++, Java, Deep Learning, AWS, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"React, JavaScript, Azure, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Linux, Python, Git, AWS, React","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Git, JavaScript, AWS, Kubernetes, Machine Learning, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Python, JavaScript, Node.js, HTML, SQL, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Python, AWS, Azure, Data Analysis, Git, React, CSS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Deep Learning, Python, Data Analysis, Git, SQL, CSS, Node.js","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, CSS, Node.js, Kubernetes, Docker, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Node.js, CSS, Deep Learning, Data Analysis, JavaScript","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Linux, Kubernetes, Node.js, C++","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Deep Learning, Python, JavaScript, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Docker, JavaScript, AWS, Python, Linux, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Docker, Machine Learning, Node.js, Git, Deep Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Data Analysis, Linux, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"React, Git, Python, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Node.js, Machine Learning, Deep Learning, Kubernetes, Python, React, CSS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Kubernetes, Docker, Git, CSS","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"AWS, Kubernetes, Node.js, C++, HTML, Machine Learning, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Node.js, HTML, CSS, AWS, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",1
"Docker, Azure, Node.js, Java, AWS","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Machine Learning, Linux, SQL, JavaScript, Data Analysis, Azure, C++","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Data Analysis, Git, Machine Learning, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"React, AWS, Data Analysis, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"React, Deep Learning, Git, Data Analysis, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Git, Deep Learning, Python, Linux, AWS, Node.js, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"React, Node.js, CSS, Data Analysis, Git, Docker","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, Linux, CSS, Deep Learning, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"React, CSS, Java, Python, Node.js","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"C++, Data Analysis, Java, Linux, Docker, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"CSS, React, C++, Machine Learning, Docker, Azure, Git","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Data Analysis, Docker, SQL, React, C++, Java","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, Deep Learning, Data Analysis, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"CSS, Deep Learning, Machine Learning, Node.js, Python, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Data Analysis, Git, JavaScript, HTML, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"JavaScript, SQL, HTML, CSS, Kubernetes, Git, AWS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Machine Learning, HTML, CSS, Java","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Java, Azure, Node.js, HTML, Git, JavaScript, Data Analysis","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, JavaScript, React, Node.js, C++","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Docker, Linux, JavaScript, Azure, AWS, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"SQL, Kubernetes, Azure, Git, AWS, React, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"SQL, CSS, Machine Learning, HTML, Kubernetes, Linux","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Machine Learning, Python, Node.js, Docker, C++","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"JavaScript, AWS, Azure, Python, Machine Learning","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"SQL, Kubernetes, Node.js, Machine Learning, React, Docker, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"React, CSS, Java, Node.js","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"AWS, Node.js, SQL, Machine Learning, Java, Linux, HTML","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Machine Learning, Data Analysis, Azure, Linux, AWS, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Data Analysis, JavaScript, SQL, Python, Linux","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Java, React, SQL, Docker","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"SQL, Azure, Java, Git, Machine Learning","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"HTML, Linux, React, Java, Deep Learning, Azure, Python","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"AWS, Linux, Node.js, JavaScript, Azure, C++, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Node.js, C++, Java, Linux, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, HTML, Python, Git, CSS, Linux","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"Data Analysis, Node.js, React, SQL, Kubernetes, Azure","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"JavaScript, Data Analysis, React, Kubernetes","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Deep Learning, AWS, Python, SQL","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"JavaScript, Git, Deep Learning, Node.js","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Java, Linux, Node.js, CSS, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Machine Learning, Linux, JavaScript, Node.js, AWS","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Kubernetes, Data Analysis, Linux, Azure, Node.js, Deep Learning, React","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Git, React, AWS, Docker, Node.js, Data Analysis","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"React, AWS, Node.js, SQL, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Deep Learning, React, HTML, Git, SQL","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Kubernetes, Git, Machine Learning, Deep Learning, Data Analysis, Docker","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"Python, Git, Kubernetes, Deep Learning","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"Machine Learning, C++, SQL, Git, Azure","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Machine Learning, Data Analysis, AWS, Linux, HTML, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Data Analysis, Node.js, Deep Learning, Machine Learning","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Java, Deep Learning, JavaScript, Data Analysis, Machine Learning, Azure","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Kubernetes, JavaScript, C++, Deep Learning, CSS","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"C++, AWS, CSS, Python, React, Docker, Linux","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",1
"Data Analysis, Python, AWS, HTML","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Deep Learning, Linux, Node.js, React","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Linux, React, Kubernetes, Docker, AWS, Data Analysis","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Node.js, Java, CSS, Linux, Kubernetes","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"React, SQL, CSS, Data Analysis, HTML","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"SQL, Linux, AWS, Python, Git, Azure","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"Kubernetes, AWS, Deep Learning, Azure, Node.js","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",0
"AWS, Node.js, Git, Kubernetes, C++","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"CSS, React, Java, JavaScript, Deep Learning, Node.js, Data Analysis","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",0
"Machine Learning, HTML, AWS, Deep Learning, Git, Azure","Looking for AI Engineer with skills: Python, Deep Learning, Machine Learning",1
"React, Linux, Data Analysis, AWS, Docker","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Linux, C++, Data Analysis, SQL, Machine Learning, Python, Java","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"Java, Azure, Linux, Deep Learning, Git","Looking for Backend Developer with skills: Java, SQL, Docker, Git",1
"React, Linux, CSS, JavaScript, Git, Data Analysis, Azure","Looking for Backend Developer with skills: Java, SQL, Docker, Git",0
"HTML, Machine Learning, SQL, Data Analysis, AWS, Linux, Git","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
"Data Analysis, Node.js, JavaScript, SQL","Looking for DevOps Engineer with skills: Docker, Kubernetes, AWS, Linux",0
"AWS, Linux, Data Analysis, HTML, SQL","Looking for Data Scientist with skills: Python, Machine Learning, SQL, Data Analysis",1
"Java, JavaScript, Data Analysis, AWS, Azure, SQL","Looking for Frontend Developer with skills: HTML, CSS, JavaScript, React",0
